Who%20is%20the%20god%20of%20war%20in%20Polynesian%20mythology%3F,%27Oro
In%20Greek%20mythology%2C%20who%20is%20the%20god%20of%20wine%3F,Dionysus
Which%20figure%20from%20Greek%20mythology%20traveled%20to%20the%20underworld%20to%20return%20his%20wife%20Eurydice%20to%20the%20land%20of%20the%20living%3F,Orpheus
Talos%2C%20the%20mythical%20giant%20bronze%20man%2C%20was%20the%20protector%20of%20which%20island%3F,Crete
The%20ancient%20Roman%20god%20of%20war%20was%20commonly%20known%20as%20which%20of%20the%20following%3F,Mars
Rannamaari%20was%20a%20sea%20demon%20that%20haunted%20the%20people%20of%20the%20Maldives%20and%20had%20to%20be%20appeased%20monthly%20with%20the%20sacrifice%20of%20a%20virgin%20girl.,True
The%20Roman%20god%20%22Jupiter%22%20was%20first%20known%20as%20%22Zeus%22%20to%20the%20Greeks.,True
What%20mytological%20creatures%20have%20women%27s%20faces%20and%20vultures%27%20bodies%3F,Harpies
Janus%20was%20the%20Roman%20god%20of%20doorways%20and%20passageways.,True
According%20to%20Greek%20Mythology%2C%20Zeus%20can%20control%20lightning.,True
This%20Greek%20goddess%27s%20name%20was%20chosen%20for%20the%20dwarf%20planet%20responsible%20for%20discord%20on%20Pluto%27s%20classification%20amongst%20astronomers.,Eris
This%20Greek%20mythological%20figure%20is%20the%20god%2Fgoddess%20of%20battle%20strategy%20%28among%20other%20things%29.,Athena
Who%20was%20the%20only%20god%20from%20Greece%20who%20did%20not%20get%20a%20name%20change%20in%20Rome%3F,Apollo
Who%20was%20the%20King%20of%20Gods%20in%20Ancient%20Greek%20mythology%3F,Zeus
What%20is%20the%20name%20of%20the%20Greek%20god%20of%20peaceful%20deaths%3F,Thanatos
What%20is%20the%20name%20of%20the%20Greek%20god%20of%20blacksmiths%3F,Hephaestus
In%20Greek%20Mythology%2C%20who%20was%20the%20daughter%20of%20King%20Minos%3F,Ariadne
Which%20of%20these%20mythological%20creatures%20is%20said%20to%20be%20half-man%20and%20half-horse%3F,Centaur
In%20most%20traditions%2C%20who%20was%20the%20wife%20of%20Zeus%3F,Hera
In%20Norse%20mythology%2C%20what%20is%20the%20name%20of%20the%20serpent%20which%20eats%20the%20roots%20of%20the%20ash%20tree%20Yggdrasil%3F,Nidhogg
A%20wyvern%20is%20the%20same%20as%20a%20dragon.,False
What%20was%20the%20punishment%20for%20Sysiphus%27s%20craftiness%3F,Cursed%20to%20roll%20a%20boulder%20up%20a%20hill%20for%20eternity.
Hera%20is%20god%20of...,Marriage
The%20greek%20god%20Poseidon%20was%20the%20god%20of%20what%3F,The%20Sea
